state,yr,qtr,index_nsa,index_sa,note
TX,1992,2,101.3,100.99,
TX,1992,3,102.61,101.89,
TX,1992,4,103.57,103.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1993,1,103.6,103.61,
TX,1993,2,105.17,104.82,
TX,1993,3,106.95,106.2,
TX,1993,4,107.76,107.44,
TX,1994,1,109.13,109.18,
TX,1994,2,109.99,109.54,
TX,1994,3,111.17,110.39,
TX,1994,4,111.55,111.29,
TX,1995,1,111.76,111.83,
TX,1995,2,113.47,112.91,
TX,1995,3,114.79,113.99,
TX,1995,4,115.26,115.05,
TX,1996,1,115.68,115.77,
TX,1996,2,117.28,116.59,
TX,1996,3,117.97,117.17,
TX,1996,4,117.6,117.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1997,1,118.26,118.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1997,2,120.11,119.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1997,3,120.81,120.02,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1997,4,121.17,121.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1998,1,122.14,122.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1998,2,124.65,123.79,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1998,3,126.32,125.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1998,4,127.28,127.15,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1999,1,129.02,129.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1999,2,131.92,131,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1999,3,133.45,132.63,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,1999,4,135.2,135.05,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2000,1,137.4,137.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2000,2,140.63,139.65,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2000,3,143.06,142.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2000,4,144.51,144.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2001,1,145.98,146.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2001,2,148.79,147.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2001,3,150.39,149.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2001,4,151.08,150.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2002,1,151.87,152,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2002,2,154.61,153.51,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2002,3,155.54,154.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2002,4,156.05,155.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2003,1,156.57,156.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2003,2,158.14,156.99,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2003,3,158.36,157.4,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2003,4,158.59,158.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2004,1,158.29,158.46,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2004,2,161.36,160.16,
TX,2004,3,162.02,160.99,
TX,2004,4,162.5,162.4,
TX,2005,1,163.74,163.96,
TX,2005,2,167.05,165.76,
TX,2005,3,169.53,168.33,
TX,2005,4,171.22,171.19,
TX,2006,1,173.7,174.04,
TX,2006,2,177.14,175.74,
TX,2006,3,179.14,177.72,
TX,2006,4,180.48,180.54,
TX,2007,1,182.73,183.25,
TX,2007,2,186.81,185.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2007,3,187.78,186.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2007,4,186.35,186.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2008,1,185.69,186.38,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2008,2,186.72,185.08,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2008,3,188.07,186.28,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2008,4,181.16,181.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2009,1,179.22,180.01,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2009,2,181.84,180.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2009,3,183.04,181.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2009,4,181.52,181.8,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2010,1,180.09,180.99,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2010,2,181.8,179.97,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2010,3,180.02,178.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2010,4,176.91,177.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2011,1,176.2,177.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2011,2,175.79,173.92,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2011,3,176.8,175.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2011,4,175.5,175.83,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2012,1,177.69,178.61,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2012,2,183.25,181.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2012,3,184.79,183,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2012,4,185.14,185.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2013,1,186.94,187.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2013,2,194.83,192.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2013,3,198.12,196.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2013,4,199.17,199.54,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2014,1,202.13,203.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2014,2,207.53,205.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2014,3,211.88,209.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2014,4,213.4,213.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2015,1,216.6,217.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2015,2,222.44,220.16,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2015,3,226.05,223.96,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2015,4,227.19,227.54,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2016,1,229.34,230.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2016,2,237.2,234.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2016,3,241.1,238.9,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2016,4,242.86,243.24,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2017,1,246.83,247.68,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2017,2,254.61,252.19,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2017,3,258.14,255.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2017,4,259.84,260.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2018,1,263.97,264.81,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2018,2,271.14,268.58,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2018,3,275.18,272.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2018,4,275.55,276,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
TX,2019,1,278.48,279.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1991,2,101.32,100.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1991,3,102.7,102.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1991,4,104.68,104.16,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1992,1,105.72,105.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1992,2,107.75,107.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1992,3,109.93,109.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1992,4,113.74,113.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1993,1,116.98,116.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1993,2,122.2,121.69,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1993,3,128.5,127.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1993,4,133.33,132.88,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1994,1,137.81,137.8,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1994,2,145.28,144.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1994,3,150.48,149.41,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1994,4,153.63,153.3,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1995,1,157.89,157.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1995,2,161.95,161.07,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1995,3,167.4,166.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1995,4,170.58,170.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1996,1,175.76,175.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1996,2,180.71,179.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1996,3,183.34,182.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1996,4,185.28,185.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1997,1,186.78,186.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1997,2,190.37,189.01,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1997,3,192.32,191.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1997,4,191.19,190.99,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1998,1,193.87,193.83,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1998,2,196.86,195.35,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1998,3,196.78,195.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1998,4,198.82,198.55,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1999,1,200.33,200.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1999,2,204.44,202.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1999,3,205.18,204.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,1999,4,206.4,206,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2000,1,208.41,208.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2000,2,210.43,208.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2000,3,211.69,210.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2000,4,211.96,211.47,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2001,1,212.32,212.54,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2001,2,214.67,213.11,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2001,3,213.86,212.57,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2001,4,213.64,213.08,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2002,1,212.54,212.94,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2002,2,213.82,212.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2002,3,214.11,212.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2002,4,213.66,213.09,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2003,1,212.45,213.02,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2003,2,215.33,213.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2003,3,217.05,215.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2003,4,216.26,215.65,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2004,1,216.69,217.45,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2004,2,223.77,222.27,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2004,3,226.69,224.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2004,4,229.47,228.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2005,1,234.99,235.99,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2005,2,242.15,240.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2005,3,251.44,248.99,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2005,4,259.4,258.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2006,1,267.48,268.78,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2006,2,280.79,278.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2006,3,293.86,290.72,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2006,4,305.62,304.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2007,1,314.44,316.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2007,2,327.21,325.04,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2007,3,331.1,327.32,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2007,4,326.37,325.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2008,1,322.42,324.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2008,2,321.94,319.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2008,3,317.75,313.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2008,4,302.28,301.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2009,1,288.37,291.08,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2009,2,284.26,281.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2009,3,281.72,278.12,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2009,4,278.35,277.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2010,1,268.65,271.56,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2010,2,269.31,266.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2010,3,258.62,255.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2010,4,252.36,251.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2011,1,240.99,243.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2011,2,242.46,239.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2011,3,242.91,239.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2011,4,240.22,240.1,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2012,1,242.2,244.89,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2012,2,255.63,252.34,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2012,3,261.56,258.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2012,4,266.6,266.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2013,1,271.77,274.41,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2013,2,287.19,283.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2013,3,292.53,289.13,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2013,4,291.2,292,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2014,1,293.96,296.25,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2014,2,301.93,297.87,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2014,3,304.02,300.64,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2014,4,304.25,305.44,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2015,1,309.03,310.85,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2015,2,319.86,315.67,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2015,3,325.69,322.26,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2015,4,329.92,331.4,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2016,1,335.97,337.44,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2016,2,349.12,344.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2016,3,356.52,352.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2016,4,358.36,360.09,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2017,1,368.44,369.71,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2017,2,383.51,378.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2017,3,392.56,388.6,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2017,4,397.51,399.49,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2018,1,410.82,412.07,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2018,2,428.35,423.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2018,3,438.17,433.78,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2018,4,440.54,442.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
UT,2019,1,449.48,450.76,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VA,1991,1,100,100,
VA,1991,2,100.73,100.24,
VA,1991,3,100.5,100.01,
VA,1991,4,101.17,100.73,
VA,1992,1,101.89,101.9,
VA,1992,2,101.8,101.3,
VA,1992,3,102.63,102.1,
VA,1992,4,103.2,102.78,
VA,1993,1,102.55,102.56,
VA,1993,2,103.58,103.09,
VA,1993,3,104.1,103.5,
VA,1993,4,104.45,104.09,
VA,1994,1,104.74,104.76,
VA,1994,2,106.09,105.55,
VA,1994,3,106.67,106.01,
VA,1994,4,106.58,106.3,
VA,1995,1,106.41,106.42,
VA,1995,2,107.57,106.99,
VA,1995,3,109.06,108.34,
VA,1995,4,108.68,108.47,
VA,1996,1,109.62,109.64,
VA,1996,2,110.22,109.56,
VA,1996,3,110.79,110.06,
VA,1996,4,110.47,110.33,
VA,1997,1,111.1,111.1,
VA,1997,2,112.68,111.95,
VA,1997,3,112.88,112.13,
VA,1997,4,112.95,112.87,
VA,1998,1,113.3,113.32,
VA,1998,2,115.11,114.29,
VA,1998,3,116.31,115.53,
VA,1998,4,117,116.93,
VA,1999,1,119.26,119.34,
VA,1999,2,120.97,120.04,
VA,1999,3,122.39,121.56,
VA,1999,4,123.23,123.17,
VA,2000,1,124.95,125.12,
VA,2000,2,128.53,127.5,
VA,2000,3,130.76,129.81,
VA,2000,4,132.27,132.18,
VA,2001,1,135.15,135.46,
VA,2001,2,139.49,138.37,
VA,2001,3,142.02,140.88,
VA,2001,4,143.57,143.46,
VA,2002,1,146.5,146.95,
VA,2002,2,151.89,150.68,
VA,2002,3,155.15,153.79,
VA,2002,4,158.19,158.06,
VA,2003,1,161.06,161.65,
VA,2003,2,167.48,166.17,
VA,2003,3,173.23,171.61,
VA,2003,4,177.84,177.71,
VA,2004,1,180.61,181.35,
VA,2004,2,190.46,189,
VA,2004,3,200.1,198.13,
VA,2004,4,206.38,206.24,
VA,2005,1,215.52,216.48,
VA,2005,2,228.49,226.78,
VA,2005,3,237.59,235.07,
VA,2005,4,242.74,242.54,
VA,2006,1,247.56,248.94,
VA,2006,2,252.02,250.07,
VA,2006,3,253.22,250.33,
VA,2006,4,252.35,252.06,
VA,2007,1,250.48,252.36,
VA,2007,2,252.08,249.9,
VA,2007,3,247.53,244.56,
VA,2007,4,238.93,238.47,
VA,2008,1,229.82,232.16,
VA,2008,2,224.24,222.02,
VA,2008,3,218.08,215.28,
VA,2008,4,207.87,207.41,
VA,2009,1,199.36,201.87,
VA,2009,2,204.75,202.46,
VA,2009,3,206.75,203.85,
VA,2009,4,205.88,205.51,
VA,2010,1,198.18,201.07,
VA,2010,2,203.38,200.81,
VA,2010,3,197.88,194.91,
VA,2010,4,193.3,193.16,
VA,2011,1,187.41,190.33,
VA,2011,2,190.75,188.06,
VA,2011,3,191.73,188.77,
VA,2011,4,187.85,187.96,
VA,2012,1,186.99,189.88,
VA,2012,2,195.19,192.27,
VA,2012,3,197.38,194.32,
VA,2012,4,195.77,196.15,
VA,2013,1,196.28,199.16,
VA,2013,2,205.49,202.33,
VA,2013,3,206.95,203.78,
VA,2013,4,204.02,204.59,
VA,2014,1,202.69,205.52,
VA,2014,2,210.33,206.98,
VA,2014,3,212.18,209.08,
VA,2014,4,210.21,210.83,
VA,2015,1,212.14,214.98,
VA,2015,2,218.3,214.72,
VA,2015,3,218.73,215.83,
VA,2015,4,217.45,218.09,
VA,2016,1,216.07,218.73,
VA,2016,2,225.25,221.52,
VA,2016,3,227.36,224.63,
VA,2016,4,225.33,225.94,
VA,2017,1,225.84,228.32,
VA,2017,2,237.12,233.2,
VA,2017,3,238.81,236.14,
VA,2017,4,240.54,241.23,
VA,2018,1,241.99,244.35,
VA,2018,2,249.14,245.03,
VA,2018,3,250.55,247.95,
VA,2018,4,250.7,251.45,
VA,2019,1,254.36,256.61,
VT,1991,1,100,100,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1991,2,99.9,99.31,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1991,3,98.82,99.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1991,4,97.77,98.5,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1992,1,100.4,100.43,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1992,2,101.17,100.63,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1992,3,100.04,100.54,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1992,4,102.18,102.98,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1993,1,100.51,100.61,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1993,2,102.11,101.61,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1993,3,100.01,100.36,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1993,4,101.09,101.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1994,1,102.11,102.39,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1994,2,101.66,101.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1994,3,101.19,101.37,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1994,4,98.7,99.52,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1995,1,98.76,99.14,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1995,2,100.65,100.18,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1995,3,101.8,101.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1995,4,98.56,99.44,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1996,1,103.45,103.93,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1996,2,102.58,102.17,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1996,3,102.52,102.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1996,4,102.43,103.42,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1997,1,102.69,103.29,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1997,2,104.57,104.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1997,3,103.2,102.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1997,4,101.03,101.86,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1998,1,103.25,104.16,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1998,2,105.15,104.74,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1998,3,107.31,106.77,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1998,4,108.19,108.84,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1999,1,111.49,112.84,
VT,1999,2,111.03,110.62,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,1999,3,114.73,114.03,
VT,1999,4,114.59,115.02,
VT,2000,1,114.11,115.83,
VT,2000,2,120.91,120.56,
VT,2000,3,124.47,123.5,
VT,2000,4,126.49,126.75,
VT,2001,1,125.7,127.91,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2001,2,133.64,133.33,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2001,3,135.71,134.48,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2001,4,138.45,138.53,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2002,1,138.33,141.06,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2002,2,142.85,142.54,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2002,3,147.9,146.44,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2002,4,148.23,148.22,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2003,1,149.13,152.23,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2003,2,153.51,153.21,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2003,3,160.24,158.58,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2003,4,161.82,161.75,Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
VT,2004,1,164.31,167.78,
VT,2004,2,174.19,173.95,
VT,2004,3,180.22,178.27,
VT,2004,4,184.8,184.63,
VT,2005,1,184.77,188.83,
